"name";"lat";"lon"
"hartford+hosp";41,73189;-72,79014
"harvard+clin+res+inst";38,89037;-77,03196
"heart+ctr";46,86659;-102,9852
"heart+ctr+nrw";38,89037;-77,03196
"heinrich+heine+universitat+dusseldorf";51,22635;6,78087
"heinrich+mann+hosp";52,57261;13,39389
"heinrich+pette+inst";50,08526;8,2678
"heinrich+pette+inst+expt+virol+and+immunol";38,89037;-77,03196
"helios+clin+gotha+ohrdruf";50,82722;10,72942
"hellenic+pasteur+inst";38,89037;-77,03196
"helsinki+inst+phys";60,17116;24,93265
"hermsdorfer+inst";52,61206;13,2969
"higher+inst+chem+tech";38,89037;-77,03196
"hippokrateion+hosp";38,89037;-77,03196
"hosp+friedrich+schiller+univ+jena";50,93136;11,58737
"hosp+gen+gregorio+maranon";-34,51656;-58,68192
"hosp+gen+vic";38,89037;-77,03196
"hosp+idar+oberstein";49,72287;7,2976
"hosp+la+fe";-28,55442;29,76883
"hosp+mostoles";40,32305;-3,86502
"hosp+sant+joan+deu";40,60535;0,39362
"hosp+santa+rosa";-36,6204;-64,29249
"hosp+seguridad+social";25,734;-100,38599
"hsch+anhalt+fh";38,89037;-77,03196
"hsch+mus+franz+liszt";38,89037;-77,03196
"hsch+musik+franz+liszt";38,89037;-77,03196
"hubrecht+inst";52,14338;4,52988
"hufeland+clin";52,53132;13,43335
"hw+corresponding+author";38,89037;-77,03196
"ifo+inst+econ+res";38,89037;-77,03196
"imko+micromodultech+gmbh";38,89037;-77,03196
"ind+tech+res+inst";38,89037;-77,03196
"ingn+schule+landtech+nordhausen";51,44714;10,8798
"innovent+ev+techogieentwicklung";38,89037;-77,03196
"inst+anal+econ";38,89037;-77,03196
"inst+angew+opt";38,89037;-77,03196
"inst+anim+sci";38,89037;-77,03196
"inst+appl+phys+and+computat+math";38,89037;-77,03196
"inst+arbeits+sozial+and+umweltmed";38,89037;-77,03196
"inst+arzneimittelwesen";38,89037;-77,03196
"inst+atmospher+and+climate+sci";38,89037;-77,03196
"inst+bakterielle+infektionen+and+zoonosen";38,89037;-77,03196
"inst+biol+instrumentat";38,89037;-77,03196
"inst+biol+phys";38,89037;-77,03196
"inst+biol+problems+n";35,58513;-80,80637
"inst+biophys+and+nanosyst+res";38,89037;-77,03196
"inst+cardiol+montreal";45,5124;-73,55469
"inst+cellular+biol+and+pathol+n+simionescu";38,89037;-77,03196
"inst+chem+phys+and+biophys";38,89037;-77,03196
"inst+chileno+japones+enfermedades+digest";38,89037;-77,03196
"inst+ciencias+mar";24,10377;-110,30952
"inst+ciencies+foton";38,89037;-77,03196
"inst+clin+immunol+and+transfus+med";38,89037;-77,03196
"inst+clin+res+and+dev+ikfe";38,89037;-77,03196
"inst+coastal+res";38,89037;-77,03196
"inst+coastal+res+phys+and+chem+anal";38,89037;-77,03196
"inst+cognit+neurosci";38,89037;-77,03196
"inst+cognit+sci";21,14631;79,07618
"inst+comp+engn";38,89037;-77,03196
"inst+control+and+syst+res";38,89037;-77,03196
"inst+curie";38,89037;-77,03196
"inst+cybernet";38,89037;-77,03196
"inst+dent+res";38,89037;-77,03196
"inst+dungungsforsch+leipzig";38,89037;-77,03196
"inst+earth+sci";42,2692;-71,80856
"inst+ecol+and+bot";38,89037;-77,03196
"inst+educ+tech";38,89037;-77,03196
"inst+expt+bot";38,89037;-77,03196
"inst+expt+med";38,89037;-77,03196
"inst+exptl+cardiol";38,89037;-77,03196
"inst+exptl+endocrinol+and+hormone+chem";38,89037;-77,03196
"inst+exptl+phys";38,89037;-77,03196
"inst+festkorper+and+werkstofforsch+ev";38,89037;-77,03196
"inst+festkorperelekt";38,89037;-77,03196
"inst+freshwater";50,68264;-1,52514
"inst+futterprod+paulinenaue";52,67688;12,70995
"inst+gen+zool";40,013;-81,4706
"inst+genom+res";38,89037;-77,03196
"inst+geol+and+nucl+sci";38,89037;-77,03196
"inst+geophys+and+planetary+phys";38,89037;-77,03196
"inst+geschichte+med";38,89037;-77,03196
"inst+gesteinshuttenkunde";38,89037;-77,03196
"inst+humangenet";38,89037;-77,03196
"inst+humangenet+and+anthroplogie";38,89037;-77,03196
"inst+informat+wissensch+erfindungswesen+and+recht";38,89037;-77,03196
"inst+invest+quim";38,89037;-77,03196
"inst+jena";38,89037;-77,03196
"inst+klin+chem";38,89037;-77,03196
"inst+klin+genet";38,89037;-77,03196
"inst+klin+immunol";38,89037;-77,03196
"inst+lebensmittel+tierischer+herkunft";38,89037;-77,03196
"inst+limnol";38,38551;-81,76867
"inst+lipid+metab+and+hemorheol";38,89037;-77,03196
"inst+low+temp+and+struct+res";27,95769;-82,48499
"inst+magnet+mat";38,89037;-77,03196
"inst+marxismus+leninismus";38,89037;-77,03196
"inst+mat+res+and+testing";38,89037;-77,03196
"inst+med+lab+diagnost+and+microbiol";38,89037;-77,03196
"inst+med+stat+informat+and+dokumentat";38,89037;-77,03196
"inst+microbial+ecol+and+soil+biol";38,89037;-77,03196
"inst+microbiol+and+virol";22,80655;72,72082
"inst+microorganisms+biochem+and+physiol";38,89037;-77,03196
"inst+mikrobiol+and+exptl+therapie+jena";38,89037;-77,03196
"inst+mikrobiol+and+exptl+therapy";38,89037;-77,03196
"inst+mikrobiol+and+genet";38,89037;-77,03196
"inst+mol+pharmacol";38,89037;-77,03196
"inst+mol+phys";38,89037;-77,03196
"inst+myeloma+and+bone+canc+res";38,89037;-77,03196
"inst+nacl+cancerol";38,89037;-77,03196
"inst+nacl+ciencias+med+and+nutr+salvador+zubiran";38,89037;-77,03196
"inst+nacl+enfermedades+neoplas+dr+eduardo+caceres";38,89037;-77,03196
"inst+nacl+tecnol+ind";38,89037;-77,03196
"inst+nat+prod+res";38,89037;-77,03196
"inst+natl+pesquisas+amazon";38,89037;-77,03196
"inst+nutr";38,38551;-81,76867
"inst+occupat+med";38,89037;-77,03196
"inst+occupat+med+safety+and+ergon";38,89037;-77,03196
"inst+oceanog";38,89037;-77,03196
"inst+oceanol";35,09884;-120,61248
"inst+okol";38,89037;-77,03196
"inst+parasitol";23,33417;85,31598
"inst+phys+and+chem+res";38,89037;-77,03196
"inst+phys+and+chim+mat";38,89037;-77,03196
"inst+phys+expt";38,89037;-77,03196
"inst+phys+hochtech+e+v";38,89037;-77,03196
"inst+phys+hochtechol+ev";38,89037;-77,03196
"inst+phys+organ+and+coal+chem";38,89037;-77,03196
"inst+physikalische+hochtech";38,89037;-77,03196
"inst+physiol+chem+and+pathobiochem";38,89037;-77,03196
"inst+plant+genet+and+crop+plant+res";38,89037;-77,03196
"inst+plant+nutr+and+ecotoxicol";38,89037;-77,03196
"inst+prevent+and+clin+med";38,89037;-77,03196
"inst+prevent+kidney+dis+and+hypertens";38,89037;-77,03196
"inst+rech+dev";38,89037;-77,03196
"inst+sera+and+vaccines";38,89037;-77,03196
"inst+social+med";38,89037;-77,03196
"inst+sozial+hyg";38,89037;-77,03196
"inst+spezielle+bot";38,89037;-77,03196
"inst+statutory+accid+insurance+and+prevent+food+pro";38,89037;-77,03196
"inst+struct+chem";38,89037;-77,03196
"inst+study+labour";38,89037;-77,03196
"inst+syst+biol";38,89037;-77,03196
"inst+tech+keramik";38,89037;-77,03196
"inst+teilchenphys";38,89037;-77,03196
"inst+vegetables+and+ornamental+crops";38,89037;-77,03196
"inst+water+soil+and+air+hyg";38,89037;-77,03196
"inst+wirkstofforsch";38,89037;-77,03196
"int+dev+ctr";38,89037;-77,03196
"int+grad+sch+zittau";38,89037;-77,03196
"int+max+planck+res+sch+earth+syst+modelling";38,89037;-77,03196
"int+neurosci+inst";38,89037;-77,03196
"ip+bardin+cent+ferrous+met+res+inst";38,89037;-77,03196
"irccs+inst+clin+human";38,89037;-77,03196
"isotope+hydrol+lab";35,54893;-98,57838
"ithemba+labs";38,89037;-77,03196
"ituc+inst+tech+chem+and+environm+chem";38,89037;-77,03196
"j+craig+venter+inst";25,61956;88,12638
"jenabiosci+gmbh";38,89037;-77,03196
"jentech+engn+gmbh";38,89037;-77,03196
"jg+corresponding+author";38,89037;-77,03196
"jichi+med+sch";38,89037;-77,03196
"john+a+eisenberg+and+associates";38,89037;-77,03196
"john+innes+inst";38,89037;-77,03196
"john+p+robarts+res+inst";45,28123;-66,07746
"josephine+nefkens+inst";43,54166;5,22556
"julius+von+sachs+inst";49,7657;9,93195
"k+ushynsky+s+ukraine+pedag+univ";49,7043;24,56789
"kaiser+fdn+res+inst";38,89037;-77,03196
"katholieke+univ+leuven+hosp";50,87818;4,69951
"kings+coll+london+dent+inst";51,63274;-0,09912
"kingsborough+community+coll";40,63489;-73,99227
"klimikum+univ+jena";50,88459;11,62196
"klin+forsch";49,24172;17,66705
"klin+orthopadie+wirbelsaulenchirurg+and+querschnitt";38,89037;-77,03196
"klin+thorax+gefasschirurg";38,89037;-77,03196
"klinikum+friederich+schiller+univ+jena";50,88761;11,6172
"klinikum+friedrich+sch+univ+jena";50,88748;11,59828
"klinikum+johann+wolfgang+goethe+univ";38,89037;-77,03196
"klinikum+ruhr+univ+bochum";51,44204;7,25909
"kombinat+veb+keramische+werke";38,89037;-77,03196
"ku+corresponding+author";38,89037;-77,03196
"kuopio+univ+hosp";29,71502;-95,42344
"kyiv+taras+shevchenko+natl+univ";50,44599;30,4986
"kyoto+inst+tech";38,89037;-77,03196
"l+warynski+silesian+med+acad";38,89037;-77,03196
"lab+astrophys+grenoble";45,19397;5,73206
"lab+cytogenet";38,89037;-77,03196
"lab+elect+tech+and+instrumentat";38,89037;-77,03196
"lab+exptl+radiol";38,89037;-77,03196
"lab+human+genet";38,89037;-77,03196
"lab+sci+climate+and+environm";38,89037;-77,03196
"labor+arndt+and+partners";38,89037;-77,03196
"land+and+water+and+ewater+cooperat+res+ctr";38,89037;-77,03196
"landesfachkrankenhaus+psychiat+and+neurol";38,89037;-77,03196
"langley+res+ctr";36,46034;-95,04949
"le+corresponding+author";38,89037;-77,03196
"leeds+dent+inst";53,79321;-1,52049
"lehrstuhl+instrukt+psychol";38,89037;-77,03196
"leibniz+ctr+med+and+biosci";38,89037;-77,03196
"leibniz+inst+agr+res";38,89037;-77,03196
"leibniz+inst+natl+prod+res+and+infect+biol";38,89037;-77,03196
"leibniz+inst+oberflachenmodifizierung";38,89037;-77,03196
"leibniz+inst+oberflachenmodifzierung+ev";38,89037;-77,03196
"leibniz+inst+zoo+and+wildlife+res";38,89037;-77,03196
"leibniz+res+ctr+working+environm+and+human+factors";38,89037;-77,03196
"leiden+inst+nat+prod+res+and+infect+biol";38,89037;-77,03196
"lenakel+hosp";-19,44469;169,26863
"loomis+lab+phys";38,81927;-121,19143
"ludwig+boltzmann+inst+expt+and+clin+traumatol";48,30311;14,30542
"lv+kirenskii+phys+inst";38,89037;-77,03196
"m+nencki+inst+exptl+biol";38,89037;-77,03196
"magnet+resonance+imaging+inst+biomed+res";38,89037;-77,03196
"malmo+univ";55,59669;13,0011
"martin+luther+univ+halle";51,48362;11,96486
"mat+forsch+and+prufanstalt+weimar";50,98104;11,32292
"max+born+inst+berlin";52,43049;13,53163
"max+planck+inst+expt+endokrinol";38,89037;-77,03196
"max+planck+inst+exptl+med";38,89037;-77,03196
"max+planck+inst+infect+biol";38,89037;-77,03196
"max+planck+inst+met+forsch";38,89037;-77,03196
"max+planck+inst+metallforsch";38,89037;-77,03196
"max+planck+inst+mikrostruct+phys";38,89037;-77,03196
"max+planck+inst+mikrostrukt+phys";38,89037;-77,03196
"max+planck+inst+molec+genet";38,89037;-77,03196
"max+planck+inst+sonnensyst+forsch";38,89037;-77,03196
"max+planck+inst+zellbiol";38,89037;-77,03196
"max+von+pettenkofer+inst+hyg+and+med+microbiol";38,89037;-77,03196
"mb+corresponding+author";38,89037;-77,03196
"med+acad+bialystok";53,13482;23,15082
"med+akad+dresden";51,05696;13,78567
"med+and+pharmaceut+univ+cluj+napoca";46,7704;23,59572
"med+clin";44,8246;13,93255
"med+hochsch";38,89037;-77,03196
"med+spectrum+twente+hosp+grp";38,89037;-77,03196
"med+univ+budapest";47,49972;19,05508
"mediterranean+agron+inst+chania";35,51824;24,01323
"medtron+res";41,66257;-87,58534
"mercy+hosp";38,89037;-77,03196
"methodist+hosp";38,89037;-77,03196
"mg+corresponding+author";38,89037;-77,03196
"mic+clin+berlin";52,43046;13,2174
"microwave+instrument+div";38,89037;-77,03196
"minnesota+state+univ";44,94339;-93,09649
"mjme+corresponding+author";38,89037;-77,03196
"monash+med+ctr";-37,80788;145,0716
"mothes+lasch";44,17789;1,18384
"mpi+colloid+and+interface+sci";38,89037;-77,03196
"mrc+inst+hearing+res";38,89037;-77,03196
"ms+corresponding+author";38,89037;-77,03196
"mt+sinai+med+ctr";38,89037;-77,03196
"municipal+hosp+srh+wald+klinikum+gera+ggmbh";38,89037;-77,03196
"museum+ur+and+fruhgeschichte";38,89037;-77,03196
"mvz+lab+med+dr+loer";38,89037;-77,03196
"natl+canc+inst+inca";38,89037;-77,03196
"natl+ctr+biotech+informat";38,89037;-77,03196
"natl+ctr+toxicol+res";38,89037;-77,03196
"natl+evolutionary+synth+ctr";38,89037;-77,03196
"natl+hematol+ctr";38,89037;-77,03196
"natl+hosp+norway";44,20947;-70,53196
"natl+inst+chem";38,89037;-77,03196
"natl+inst+laser+plasma+and+radiat+phys";38,89037;-77,03196
"natl+inst+oncol";38,89037;-77,03196
"natl+naval+med+ctr";34,71992;-77,35843
"natl+oceanog+data+ctr";38,89037;-77,03196
"natl+orofacial+resource+ctr";10,31512;119,32731
"natl+orofacial+resource+ctr+rare+disorders";38,89037;-77,03196
"natl+renewable+energy+lab";38,89037;-77,03196
"natl+res+ctr+environm+toxicol";38,89037;-77,03196
"natl+res+inst+met";38,89037;-77,03196
"natl+res+inst+mother+and+child";10,08167;124,11475
"natl+univ+salta";38,89037;-77,03196
"natl+univ+san+luis";15,03123;120,74759
"natl+univ+tucuman";-26,82776;-65,21045
"nestle+res+ctr";38,89037;-77,03196
"neurol+univ+klin+heidelberg";38,89037;-77,03196
"nevada+canc+ctr";41,9805;-93,51034
"niels+bohr+inst";52,12211;5,04925
"nl+chrestensen+erfurter+samen+and+pflanzenzucht+gmb";38,89037;-77,03196
"nn+semenov+chem+phys+inst";38,89037;-77,03196
"no+calif+med+assoc";38,89037;-77,03196
"nucl+res+inst";38,89037;-77,03196
"nutr+healthcare+randd+royal+forest+factory";38,89037;-77,03196
"nv+corresponding+author";38,89037;-77,03196
"orygen+res+ctr";-34,90596;-56,19907
"ostschweizer+sauglings+and+kinderspital";38,89037;-77,03196
"ottawa+hlth+res+inst";45,42193;-75,6908
"ottawa+plant+labs";45,457;-75,49754
"otto+schott+str";50,92231;11,57419
"pacific+forest+trust";38,47375;-90,76473
"padag+hsch+erfurt+muhlhausen";50,98727;11,01183
"padagog+hsch+theodor+neubauer";30,55433;-88,17889
"padog+hsch+erfurt";50,98715;11,02765
"parkinsons+inst";53,53107;-1,12867
"pe+corresponding+author";38,89037;-77,03196
"pediat+clin";38,89037;-77,03196
"pediatry+inst";38,89037;-77,03196
"pharmaceut+res+inst";38,89037;-77,03196
"pharmacia+consumer+healthcare";38,89037;-77,03196
"philips+appl+tech";35,65319;-101,38472
"plast+surg+associates+santa+rosa";38,45915;-122,6723
"poison+informat+ctr+erfurt";38,89037;-77,03196
"policlin+careggi";38,89037;-77,03196
"policlin+comunitaria+santa+rosa";14,28739;121,09556
"postgrad+med+inst";38,89037;-77,03196
"potchefstroom+univ+christian+higher+educ";38,89037;-77,03196
"powitec+intelligent+tech+gmbh";38,89037;-77,03196
"pr+corresponding+author";38,89037;-77,03196
"praxis+mathey+and+schofer";38,89037;-77,03196
"prod+bereich+opt+messtech";38,89037;-77,03196
"profactor+gmbh";38,89037;-77,03196
"protestantian+hosp";38,89037;-77,03196
"pv+corresponding+author";38,89037;-77,03196
"queen+silvia+childrens+hosp";38,89037;-77,03196
"radiant+res";36,26635;-115,24012
"reg+hosp+lung+dis";38,89037;-77,03196
"res+ctr+med+genet";38,89037;-77,03196
"res+ctr+neurol";38,89037;-77,03196
"res+inst+hyg+and+microbiol";38,89037;-77,03196
"res+inst+mol+pharmacol";38,89037;-77,03196
"res+inst+particle+and+nucl+phys";38,89037;-77,03196
"res+inst+rheumat+dis";38,89037;-77,03196
"res+unit+pharmacol+haemostaseol";38,89037;-77,03196
"rossendorf+res+ctr";49,47161;10,82519
"roswell+pk+canc+ctr";38,89037;-77,03196
"royal+inst+tech+kth";45,49653;-73,66359
"royal+n+shore+hosp";50,68691;-120,36085
"royal+natl+hosp+rheumat+dis";38,89037;-77,03196
"royal+univ+hosp";52,13046;-106,64141
"rudolf+elle+hosp";50,95823;11,88645
"ruprecht+karls+univ+heidelberg";49,41;8,70812
"sach+akad+wissensch+leipzig";51,3452;12,38594
"sacred+heart+hosp";38,89037;-77,03196
"sanofi+aventis+deutschland+gmbh";38,89037;-77,03196
"santa+rosa+community+hosp";38,45626;-122,75167
"santa+rosa+maxillofacial+surg+ctr";38,44201;-122,69178
"sch+dent+med";38,89037;-77,03196
"sch+elect+and+comp+engn";38,89037;-77,03196
"schlosspk+hosp";38,89037;-77,03196
"schwerpunktpraxis+rheumatol";38,89037;-77,03196
"sci+consulting";38,89037;-77,03196
"sd+corresponding+author";38,89037;-77,03196
"seconda+univ+napoli";40,85364;14,17597
"sectra+pronosco+as";38,89037;-77,03196
"sekt+geratetech";38,89037;-77,03196
"sekt+math+nat+wissensch";38,89037;-77,03196
"semmelweis+med+univ";38,89037;-77,03196
"serbio+labs";38,89037;-77,03196
"seres+labs+inc";38,89037;-77,03196
"sg+corresponding+author";38,89037;-77,03196
"shaare+zedek+med+ctr";38,89037;-77,03196
"shevchenko+kyiv+natl+univ";50,44333;30,51346
"shirshov+inst+oceanol";35,09884;-120,61248
"sinetar+and+associates";38,89037;-77,03196
"smithsonian+environm+res+ctr";38,89037;-77,03196
"soc+ecol+and+environm+chem+ltd";38,89037;-77,03196
"sophien+and+hufeland+clin";38,89037;-77,03196
"sophien+and+hufeland+clin+ctr";38,89037;-77,03196
"sp+corresponding+author";38,89037;-77,03196
"space+res+lab";38,89037;-77,03196
"space+res+org+netherlands";52,36993;4,90787
"sron+netherlands+inst+space+res";38,89037;-77,03196
"st+bonifatius+hosp";52,4244;9,4346
"st+joseph+mercy+hosp";31,98506;-81,15451
"st+louis+childrens+hosp";38,63658;-90,26251
"st+louis+univ";38,65172;-90,31474
"st+lukes+med+ctr";38,89037;-77,03196
"st+orsola+hosp";42,92469;12,38484
"st+petersburg+univ+aerocosm+instrumentat";59,97173;30,32451
"st+vincents+univ+hosp";38,89037;-77,03196
"st+vinzenz+and+elisabeth+hosp";51,22634;6,79859
"staatl+inst+immunpraparate+and+nahrmed";38,89037;-77,03196
"staatl+tierarztl+gemeinschaftspraxis";38,89037;-77,03196
"staatliche+tierarztliche+gemeinschaftspraxis";38,89037;-77,03196
"staff+nurses+assoc";38,89037;-77,03196
"stanford+synchrotron+radiat+lab";38,89037;-77,03196
"state+sci+ctr";38,89037;-77,03196
"stennis+space+ctr";30,38032;-89,62417
"stn+biol+roscoff";48,72552;-3,98264
"stockholm+sch+econ";47,03334;-68,11747
"struct+biol+lab";53,26134;12,21218
"suedharz+hosp+nordhausen";51,5542;10,76558
"sunnybrook+hlth+sci+ctr";38,89037;-77,03196
"suny+coll+brockport";43,2144;-77,93845
"surg+clin";38,89037;-77,03196
"sw+corresponding+author";38,89037;-77,03196
"swedish+inst+infect+dis+control";38,89037;-77,03196
"swiss+fed+inst+environm+sci+and+tech";38,89037;-77,03196
"swiss+inst+allergy+and+asthma+res";38,89037;-77,03196
"swiss+ornithol+inst";38,89037;-77,03196
"tech+entwicklung";38,89037;-77,03196
"tech+staff";38,89037;-77,03196
"tech+univ+appl+sci+berlin";38,89037;-77,03196
"tech+univ+iimenau";38,89037;-77,03196
"tech+univ+munchen+weihenstephan";48,13086;11,62347
"tech+univ+otto+von+guericke";53,11505;9,38411
"tech+univ+otto+vonguericke+magdeburg";52,13913;11,63997
"teramobile+project";30,67866;-88,10793
"texas+childrens+hosp";38,89037;-77,03196
"theaterhsch+hans+otto";38,89037;-77,03196
"thomayers+hosp";38,89037;-77,03196
"thuring+inst+text";38,89037;-77,03196
"thuring+inst+textil+and+kunststoff+forsch";38,89037;-77,03196
"thuring+inst+textil+and+kunststoff+forsch+ev";38,89037;-77,03196
"thuring+landesamt+archaol+denkmalpflege";38,89037;-77,03196
"thuring+landesamt+denkmalpflege+and+archaol";38,89037;-77,03196
"thuringian+inst+agr";50,97793;11,0235
"tierprod+forschungszentrum";51,318;13,28818
"tolzin+banasch";53,82645;12,40315
"toronto+hosp";43,64869;-79,38544
"tt+corresponding+author";38,89037;-77,03196
"tver+state+med+acad";38,89037;-77,03196
"ucl+royal+free+and+univ+coll+med+sch";38,89037;-77,03196
"uk+mouse+genome+ctr";38,89037;-77,03196
"uniformed+serv+univ+hlth+sci";38,89037;-77,03196
"unite+bioclimatol";41,65664;-86,22966
"univ+agr+sci+vienna";38,90063;-77,26399
"univ+apllied+sci+jena";40,79224;-77,86926
"univ+app+sci";38,89037;-77,03196
"univ+appl+sci+bonn+rhein+sieg";50,81413;7,03479
"univ+appl+sci+esslingen";47,28726;8,71063
"univ+benin";38,89037;-77,03196
"univ+childrens+hosp+ulm";38,89037;-77,03196
"univ+clin+saarland";49,23175;6,99849
"univ+coll+hosp+galway";53,27923;-9,05819
"univ+essen";30,39849;-91,10728
"univ+fed+acre";38,89037;-77,03196
"univ+fed+estado+rio+de+janeiro";-23,04675;-43,52017
"univ+fed+paraiba";-7,11511;-34,86108
"univ+fed+santa+maria";-29,69081;-53,80105
"univ+fed+uberlandia";-18,90861;-48,26869
"univ+friedrich+schiller";48,08254;16,29545
"univ+hamburg+uke";53,55562;9,98745
"univ+hlth+sci";38,89037;-77,03196
"univ+hno+klin";53,3585;32,28117
"univ+hosp+hannover";40,04965;-82,45139
"univ+hosp+prague+motol";50,06993;14,33501
"univ+incarnate+word";30,01466;-90,27023
"univ+innsbruck+hosp";47,268;11,3913
"univ+int+catalunya";41,38804;2,17001
"univ+klin+bergmannsheil";38,89037;-77,03196
"univ+klin+eppendorf";50,80251;13,24327
"univ+klin+marburg";50,8087;8,77261
"univ+klinikum+friedrich+schiller+univ";38,89037;-77,03196
"univ+klinikums+jena";50,88459;11,62196
"univ+london+birkbeck+coll";51,52015;-0,12887
"univ+london+kings+coll";43,01186;-81,25737
"univ+louis+pasteur";45,42414;-75,68312
"univ+malaysia+sarawak";1,5202;110,35363
"univ+med+clin";38,89037;-77,03196
"univ+metropolitana+santos";-34,50127;-58,62327
"univ+nacl+cuyo";38,89037;-77,03196
"univ+nacl+nordeste";37,83449;-25,14499
"univ+nacl+san+antonio+abad+del+cusco";-13,52334;-71,9593
"univ+nebraska+lincoln";40,81742;-96,69713
"univ+no+calif";38,89037;-77,03196
"univ+observ+aiu";38,89037;-77,03196
"univ+politecn+catalunya";41,38804;2,17001
"univ+publ+navarra";42,81279;-1,64333
"univ+reg+noroeste+estado+rio+grande+sul+unijui";-7,1187;-34,86278
"univ+rotterdam";51,91438;4,48716
"univ+saarland+hosp";49,23175;6,99849
"univ+santiago+chile";-33,43723;-70,65003
"univ+sci+and+tech+oran";38,89037;-77,03196
"univ+so+mississippi";34,36257;-89,50914
"univ+sofia+st+kl+okhridski";42,84314;23,31505
"univ+texas+galveston";29,3081;-94,77363
"univ+uppsala+hosp";59,85862;17,64373
"univ+wales+coll+med";51,48127;-3,18073
"univ+warmia+and+mazury";54,08117;22,25484
"usn+hosp";12,97812;77,63381
"valme+univ+hosp";29,71502;-95,42344
"vanderbilt+canc+ctr";40,04475;-79,66904
"ve+fleischkombinat+erfurt";38,89037;-77,03196
"veb+geol+forsch+and+erkundung";38,89037;-77,03196
"veb+jenaer+glaswerk+schott+and+gen";38,89037;-77,03196
"veb+lab+apolda";51,02358;11,50949
"veb+maschinen+and+dampfkesselbau+gera";38,89037;-77,03196
"vet+adm+hosp";38,89037;-77,03196
"villingen+schwenningen";48,06203;8,49491
"vl+komarov+bot+inst";49,80714;13,85835
"vtt+biotech";26,90902;80,95681
"wadsworth+ctr";42,82984;-77,854
"weiden+municipal+hosp";38,89037;-77,03196
"western+hosp";22,28465;114,14613
"western+reg+hosp";23,65485;53,7044
"wildlife+res+associates";38,89037;-77,03196
"wissenschaft+lab";38,89037;-77,03196
"wissenschaftl+lab";49,75553;6,66861
"wroclaw+tech+univ";51,10825;17,02691
"yaounde+univ+i";3,84675;11,52026
"yeshiva+univ+albert+einstein+coll+med";38,89037;-77,03196
"yildiz+tech+univ";38,89037;-77,03196
"zent+inst+diabet+gerhardt+katsch";38,89037;-77,03196
"zent+inst+festkorper+phys+and+werkstofforsch";38,89037;-77,03196
"zent+inst+krebs+forsch";38,89037;-77,03196
"zent+inst+math+and+mech";38,89037;-77,03196
"zent+inst+mikrobiol+and+exptl+therapy";38,89037;-77,03196
"aa+galkin+phys+tech+inst";38,89037;-77,03196
"aalborg+univ+hosp";38,89037;-77,03196
"abb+ind+tech+ag";38,89037;-77,03196
"abisko+sci+res+stn";35,86413;140,02824
"abt+archaol+and+palaontol+denkmalpflege";38,89037;-77,03196
"abt+archaometrie";38,89037;-77,03196
"abt+einzelzeil+and+einzelmol+tech";38,89037;-77,03196
"abt+kameratech";38,89037;-77,03196
"abt+kunstoff+forsch";38,89037;-77,03196
"abt+stereotaktische+neurochirurg+and+radiochirurg";38,89037;-77,03196
"abt+unfall+hand+and+wiederherstellungschirurg";38,89037;-77,03196
"abt+verbraucherschutz";38,89037;-77,03196
"acad+ctr+dent+amsterdam";52,36993;4,90788
"acad+erfurt";50,9669;11,0419
"acad+hosp+schwabing";48,15914;11,58533
"acad+med+poznan";52,32461;16,9453
"acad+sci";38,89037;-77,03196
"acad+sci+ukssr";38,89037;-77,03196
"acad+ziekenhuis";41,4112;2,17432
"acham+roschitz";48,66607;15,8852
"adept+tech+gmbh";38,89037;-77,03196
"adv+coll+tech+jena";38,89037;-77,03196
"adv+photon+res+ctr";38,89037;-77,03196
"aesculabor+hamburg";53,57177;9,93756
"afyon+kocatepe+univ";38,89037;-77,03196
"agcy+environm";38,89037;-77,03196
"agcys+labs";38,89037;-77,03196
"age+res+fritz+lipmann+inst";38,89037;-77,03196
"agilent+techol";38,89037;-77,03196
"agiltent+tech+inc";38,89037;-77,03196
"agr+and+agri+food+canada";38,89037;-77,03196
"agr+invest+and+res+inst";38,89037;-77,03196
"agr+res+ctr+thuringia";50,97793;11,0235
"agr+serv+ctr+palatinate";38,89037;-77,03196
"agr+univ+wroclaw";51,10825;17,02691
"air+ctr";37,94626;-122,52327
"akad+gemeinnutziger+wissensch+erfurt";50,9802;11,03138
"akad+gesell+wissensch";38,89037;-77,03196
"akad+landwirtschafts+wissensch";38,89037;-77,03196
"akad+landwirtschaftwissench";38,89037;-77,03196
"akad+padagog+wissensch+ddr";38,89037;-77,03196
"akad+wissensch+potsdam";52,39969;13,04782
"al+corresponding+author";38,89037;-77,03196
"albany+coll+pharm";31,53048;-84,10786
"albany+med+ctr";36,69811;-85,14666
"albert+schweitzer+ziekenhuis";38,89037;-77,03196
"albrecht+v+haller+inst+pflanzenwissensch";38,89037;-77,03196
"albrecht+von+haller+inst+plant+sci";51,54718;9,93678
"alfred+wegner+inst+marine+and+polar+res";43,47458;-70,71332
"alk+scherax+arzneimittel+gmbh";38,89037;-77,03196
"all+india+inst+med+sci";38,89037;-77,03196
"all+russian+sci+res+inst+inorgan+mat";55,60348;47,4744
"all+union+sci+and+tech+informat+res+inst";38,89037;-77,03196
"allergopharma+forsch";47,16072;8,43393
"alliant+int+univ";28,96815;77,73747
"altenburg+gen+hosp";50,98447;12,43365
"am+prokhorov+gen+phys+inst";38,89037;-77,03196
